gene_id,symbol,gene_name,gene_biotype,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000187758,ADH1A,ADH1A,protein_coding,694.7980799382001,1.1082354765070974,0.16164893257581944,4.627051924537353e-13,1.2584165693043845e-11
ENSG00000175471,MCTP1,MCTP1,protein_coding,158.53060817582372,1.728799455019042,0.25566776205803293,4.734620132494737e-13,1.2852144420726173e-11
ENSG00000185338,SOCS1,SOCS1,protein_coding,223.32810478475983,-1.178774079779557,0.1718394638622824,4.911770507234414e-13,1.3307623560933772e-11
ENSG00000170485,NPAS2,NPAS2,protein_coding,288.2021845313419,1.0976520752015861,0.1599365754701694,4.979709076233152e-13,1.3466042186376493e-11
ENSG00000101255,TRIB3,TRIB3,protein_coding,285.7141935341689,-1.0822042766170994,0.15799374953408418,5.510559058287184e-13,1.4873281222974748e-11
ENSG00000167460,TPM4,TPM4,protein_coding,50350.035353602914,0.7031435498647229,0.10110179844522174,5.534790325268832e-13,1.4910389694436337e-11
ENSG00000019991,HGF,HGF,protein_coding,1203.388874392871,-0.9489208765030543,0.1388755274564219,5.707491889154823e-13,1.5346571763958073e-11
ENSG00000087086,FTL,FTL,protein_coding,186607.10688794125,-0.6174849596108057,0.08870728298648031,6.115083771737889e-13,1.641150029607542e-11
ENSG00000049759,NEDD4L,NEDD4L,protein_coding,1219.2778906544781,-1.0909373406412273,0.16062111436160967,6.21129494726363e-13,1.6638316257980767e-11
ENSG00000178209,PLEC,PLEC,protein_coding,20383.00402350441,0.8250226525351055,0.12000384296414536,6.5646299063254e-13,1.7551747328491067e-11
ENSG00000183688,FAM101B,FAM101B,protein_coding,1156.3901207417307,0.7442076029843679,0.10768209777100442,6.602822819763524e-13,1.762074142369913e-11
ENSG00000168214,RBPJ,RBPJ,protein_coding,5939.158938184572,-0.6433401184594558,0.09271258014253733,6.718919385855057e-13,1.7896986768614667e-11
ENSG00000172954,LCLAT1,LCLAT1,protein_coding,827.9098187468287,0.9150728033153462,0.13389289789631562,7.232461849878184e-13,1.9228885486479866e-11
ENSG00000213160,KLHL23,KLHL23,protein_coding,204.25572782311187,1.467262792201929,0.21811082038199184,7.437056640992471e-13,1.9735950309977032e-11
ENSG00000048707,VPS13D,VPS13D,protein_coding,3212.8225476622656,0.6141061972160912,0.0891528540287292,7.497896323115495e-13,1.9860349590315603e-11
ENSG00000165030,NFIL3,NFIL3,protein_coding,1433.315387834976,1.0688559343884907,0.15794412342255043,7.601619113455884e-13,2.009766361892128e-11
ENSG00000144857,BOC,BOC,protein_coding,1429.5796904245,0.7181685915449393,0.10423698378049703,8.06104831664234e-13,2.1272792440801605e-11
ENSG00000131871,VIMP,VIMP,protein_coding,809.3546003162787,0.6566010159301912,0.09510292969696903,8.125028721625755e-13,2.140192750674162e-11
ENSG00000102780,DGKH,DGKH,protein_coding,467.62769691961023,0.7626804650656284,0.1108803192995799,8.249543037030904e-13,2.1689741249302692e-11
ENSG00000136830,FAM129B,FAM129B,protein_coding,18053.171766177922,0.630234024129328,0.09128352614633746,8.589356806949071e-13,2.25415149856169e-11
ENSG00000141298,SSH2,SSH2,protein_coding,2054.4066503883123,1.1770990540657338,0.17561122086576253,9.065640185108622e-13,2.374763646279651e-11
ENSG00000188706,ZDHHC9,ZDHHC9,protein_coding,1594.659525493276,0.7168870794466855,0.10435085205328029,9.112897235904787e-13,2.3827546007998105e-11
ENSG00000132688,NES,NES,protein_coding,737.0017656750886,-0.7637470037427592,0.11171920318936786,9.331603366999082e-13,2.4354628677466962e-11
ENSG00000082146,STRADB,STRADB,protein_coding,1151.783266697295,0.8547976634932549,0.12548348451910332,9.814492601812633e-13,2.5568011496004192e-11
ENSG00000075420,FNDC3B,FNDC3B,protein_coding,5807.665396635397,0.6693429588175723,0.0975147519050532,9.853480457340316e-13,2.5622651924169772e-11
ENSG00000070540,WIPI1,WIPI1,protein_coding,3496.2034763179604,0.9001657678714516,0.13302274261303307,1.0417175187623975e-12,2.703903282276705e-11
ENSG00000097096,SYDE2,SYDE2,protein_coding,202.08783501260424,1.2467734217118125,0.18556134647603797,1.0982596775152287e-12,2.845472796534902e-11
ENSG00000168646,AXIN2,AXIN2,protein_coding,317.3749649495796,1.0902327728664116,0.16151286390003392,1.1068098581595298e-12,2.862411531356573e-11
ENSG00000134138,MEIS2,MEIS2,protein_coding,703.6243794102963,-0.7880889605263428,0.11581092786401855,1.2495411279596512e-12,3.2256756813245154e-11
ENSG00000145506,NKD2,NKD2,protein_coding,157.88145542421606,1.376422230704903,0.20602650201437667,1.2679224293151281e-12,3.267197216409127e-11
ENSG00000163947,ARHGEF3,ARHGEF3,protein_coding,544.5994093228536,-0.8994589862617598,0.13294632879660628,1.2944017477890296e-12,3.32939791330039e-11
ENSG00000159840,ZYX,ZYX,protein_coding,8195.587720208148,0.6713802803969112,0.0982685050922307,1.3102551717192243e-12,3.3640919787967954e-11
ENSG00000183287,CCBE1,CCBE1,protein_coding,6334.060814186266,0.5764328297932613,0.08380237415132065,1.3291035721179663e-12,3.4063367945596314e-11
ENSG00000182199,SHMT2,SHMT2,protein_coding,1352.6558743980581,-0.692737146035024,0.10151774425530143,1.3445375460482842e-12,3.4396946142069776e-11
ENSG00000100739,BDKRB1,BDKRB1,protein_coding,135.29385265907578,-1.8115095355435218,0.2763838855150353,1.353625190505793e-12,3.456726159740467e-11
ENSG00000145604,SKP2,SKP2,protein_coding,620.5376000699287,0.8918363502859974,0.13232381880673957,1.3656717418728618e-12,3.481239221576987e-11
ENSG00000135362,PRR5L,PRR5L,protein_coding,112.00049171849011,1.467879845834113,0.2198792143883767,1.3776467991122477e-12,3.5054826602097697e-11
ENSG00000206560,ANKRD28,ANKRD28,protein_coding,5256.422089276986,0.6153390103461303,0.08986028852826984,1.420956905399758e-12,3.609230539715385e-11
ENSG00000061273,HDAC7,HDAC7,protein_coding,2851.5093963333456,0.5564282998309138,0.0818980954562383,1.5191168575142544e-12,3.8516788201930045e-11
ENSG00000184307,ZDHHC23,ZDHHC23,protein_coding,101.40734123359469,1.6316021373450287,0.24523221445765453,1.5284686261884516e-12,3.868494259591554e-11
ENSG00000109689,STIM2,STIM2,protein_coding,1148.878260992178,-0.9714956787630014,0.14520545063783508,1.5408687356524171e-12,3.892951491282412e-11
ENSG00000125430,HS3ST3B1,HS3ST3B1,protein_coding,359.0136126147756,0.8569900230492727,0.12683103704447943,1.5655244250951737e-12,3.9482303940698143e-11
ENSG00000164294,GPX8,GPX8,protein_coding,3565.6584792730496,-0.5378558929783789,0.07836024125887894,1.65103082384325e-12,4.156506626255998e-11
ENSG00000087116,ADAMTS2,ADAMTS2,protein_coding,4477.979890470623,0.6621060628020743,0.09843161110248926,1.7577342700199024e-12,4.417316653138356e-11
ENSG00000174099,MSRB3,MSRB3,protein_coding,3089.3712539102544,0.7036670161763329,0.10372648132329082,1.7908845470670158e-12,4.492688147703921e-11
ENSG00000145431,PDGFC,PDGFC,protein_coding,1015.6802739188026,-0.7276004077347017,0.10760570306123651,1.8996245454593598e-12,4.7570879462348474e-11
ENSG00000254851,RP11-109L13.1,RP11-109L13.1,pseudogene,471.8813800223114,1.052651501059714,0.15765700631101234,2.040552981493469e-12,5.101023832823041e-11
ENSG00000167549,CORO6,CORO6,protein_coding,1999.2722922466962,2.1539745936764025,0.33279288056185996,2.0833691177791096e-12,5.198919707243869e-11
ENSG00000128309,MPST,MPST,protein_coding,580.5214422578256,0.9299890099047866,0.1391640579536409,2.1207233313320423e-12,5.2828666663514837e-11
ENSG00000164291,ARSK,ARSK,protein_coding,493.86099077474773,0.8096225370277446,0.12041232687777143,2.1271239937353555e-12,5.2895474977083386e-11
ENSG00000138078,PREPL,PREPL,protein_coding,1205.6980703280306,-0.6568690885122099,0.09721276602722924,2.1767119579960475e-12,5.403412022781114e-11
ENSG00000152332,UHMK1,UHMK1,protein_coding,2984.4981775169517,0.6307316193329693,0.09306438292033253,2.189804006838889e-12,5.426441148654418e-11
ENSG00000185222,WBP5,WBP5,protein_coding,2795.5546806581774,0.6373871590204562,0.09435684104953584,2.208421765615304e-12,5.46305933810645e-11
ENSG00000055163,CYFIP2,CYFIP2,protein_coding,285.56271975529637,-0.9769787428350607,0.14659804448304853,2.36166011952218e-12,5.83198846182005e-11
ENSG00000100592,DAAM1,DAAM1,protein_coding,760.6588403514958,-0.9512433945756058,0.1432669159187941,2.4668802376366046e-12,6.081265944565522e-11
ENSG00000186469,GNG2,GNG2,protein_coding,279.04052886376746,-1.0767228627247447,0.16247382932474677,2.609970147532587e-12,6.422874632959086e-11
ENSG00000254332,GS1-44D20.1,GS1-44D20.1,pseudogene,1761.3590391470489,0.838399588999825,0.12623322098595213,2.807076309994002e-12,6.8960023200958e-11
ENSG00000184743,ATL3,ATL3,protein_coding,3499.8105474890526,0.71262270161125,0.10709026984466727,2.8346396259455756e-12,6.951709317146528e-11
ENSG00000118762,PKD2,PKD2,protein_coding,3827.501321364578,0.8018915670770103,0.12014094348480286,2.8397617638671997e-12,6.952284221901385e-11
ENSG00000134851,TMEM165,TMEM165,protein_coding,1901.9434452155433,0.5821753931950889,0.08613581847256772,2.915118959279968e-12,7.12451066611654e-11
ENSG00000157617,C2CD2,C2CD2,protein_coding,964.295368312677,1.0447352018022675,0.15853153486687868,2.941648898435387e-12,7.177017826988841e-11
ENSG00000196781,TLE1,TLE1,protein_coding,1108.8881447148005,0.8201766721548345,0.12320449571446808,2.9613181284745494e-12,7.212635112914725e-11
ENSG00000119514,GALNT12,GALNT12,protein_coding,287.74534223907585,-1.0939626529058193,0.1659476750393547,3.021203917381406e-12,7.345915302706516e-11
ENSG00000105894,PTN,PTN,protein_coding,5693.09722808743,-0.6327469850571893,0.09422191709146818,3.112759283446807e-12,7.5458045549006e-11
ENSG00000107731,UNC5B,UNC5B,protein_coding,565.1137842896808,-0.9947489526573909,0.15088722512715608,3.1140236738798175e-12,7.5458045549006e-11
ENSG00000246763,RGMB-AS1,RGMB-AS1,antisense,156.33093885159008,-1.5012849430501554,0.2307775132656482,3.1360467777040016e-12,7.586246490826823e-11
ENSG00000012171,SEMA3B,SEMA3B,processed_transcript,1273.8742438759891,-0.7197686616683225,0.1077442909464649,3.1883854053382207e-12,7.686710848395059e-11
ENSG00000134508,CABLES1,CABLES1,protein_coding,1065.334483467829,0.7767364354338627,0.11641978425733476,3.1879382103686674e-12,7.686710848395059e-11
ENSG00000166974,MAPRE2,MAPRE2,protein_coding,700.6253649697667,-0.8305614233451817,0.12503943404742393,3.2636401840724104e-12,7.854825377029775e-11
ENSG00000188153,COL4A5,COL4A5,protein_coding,443.14723076960735,-0.8538144725829508,0.12858661702099217,3.3477322404954617e-12,8.043605302163421e-11
ENSG00000225415,RP3-509I19.1,RP3-509I19.1,pseudogene,569.2915701186381,-1.3937673694054076,0.21602443289123976,3.425510593633053e-12,8.216604162535673e-11
ENSG00000166979,EVA1C,EVA1C,protein_coding,130.9144243491029,1.2904599743910492,0.19662664864848484,3.705242651381207e-12,8.872621460142472e-11
ENSG00000129128,SPCS3,SPCS3,protein_coding,3487.8490402735533,0.7139698011883812,0.1071747147321266,3.7960187885011296e-12,9.07471785674623e-11
ENSG00000169908,TM4SF1,TM4SF1,protein_coding,955.3496808092749,1.108244680815186,0.1699108275830402,3.8490826452468315e-12,9.186132809730023e-11
ENSG00000248144,ADH1C,ADH1C,polymorphic_pseudogene,822.4639914054193,1.0453811598948544,0.16069003614307384,3.971262975516173e-12,9.461850010677059e-11
ENSG00000113916,BCL6,BCL6,protein_coding,1693.0209825284264,0.758171000782955,0.11446307704511144,4.099311276610922e-12,9.750602608447116e-11
ENSG00000166484,MAPK7,MAPK7,protein_coding,1003.5547221404705,0.7863037831119929,0.11894870501446708,4.511993114990686e-12,1.0714288825981221e-10
ENSG00000182197,EXT1,EXT1,protein_coding,5316.937563761797,-0.8270770241331145,0.12548954751549143,4.5893843069330996e-12,1.0879900396969401e-10
ENSG00000177606,JUN,JUN,protein_coding,3165.15536221322,-1.1721185926626616,0.18139432198126565,4.629935628220192e-12,1.0957771110782698e-10
ENSG00000149256,TENM4,TENM4,protein_coding,652.454955474846,-1.3377628832276736,0.2087579205307927,5.01639787588996e-12,1.185269823698651e-10
ENSG00000165996,PTPLA,PTPLA,protein_coding,276.64318907194047,0.8794128103726986,0.13359727029590962,5.174563714267134e-12,1.2206135036772093e-10
ENSG00000127589,TUBBP1,TUBBP1,pseudogene,308.80780357845913,-1.1283713085800868,0.17389478528386557,5.293582705580287e-12,1.2466211987446027e-10
ENSG00000112715,VEGFA,VEGFA,protein_coding,1883.770664527791,-1.2170970196075748,0.19068343503338397,6.349904276605216e-12,1.4929097261228527e-10
ENSG00000105835,NAMPT,NAMPT,protein_coding,2647.099879465806,1.0008032245952414,0.15468211464197507,6.473338297680347e-12,1.5194185469670835e-10
ENSG00000093167,LRRFIP2,LRRFIP2,protein_coding,1952.889379673543,0.6832672320364822,0.10406476808040696,7.130355758545155e-12,1.6708761171259685e-10
ENSG00000092841,MYL6,MYL6,protein_coding,7894.4204476580635,0.6495209017152118,0.09896970093378331,7.216047685826422e-12,1.6881753664999182e-10
ENSG00000136877,FPGS,FPGS,protein_coding,1052.5343439003018,0.6072911874127995,0.09195604287714598,7.551215862915432e-12,1.7636862797062252e-10
ENSG00000166272,WBP1L,WBP1L,protein_coding,2559.9438528504124,0.656102550643691,0.0998112689898672,7.696239937500177e-12,1.794611751983648e-10
ENSG00000166793,YPEL4,YPEL4,protein_coding,140.0023700761634,-1.2028545698142523,0.1862017996983084,7.964472334574918e-12,1.8541187313746912e-10
ENSG00000152518,ZFP36L2,ZFP36L2,protein_coding,8123.397366339733,0.6166315197044169,0.09358091543074881,8.005188972240221e-12,1.8605524173389688e-10
ENSG00000154263,ABCA10,ABCA10,protein_coding,154.4002530951998,-1.4334326379106113,0.2244907712438911,8.169310928826534e-12,1.8955999780037296e-10
ENSG00000077943,ITGA8,ITGA8,protein_coding,469.7189771104733,1.1195911654013118,0.1749945983373202,8.448013238181327e-12,1.9570772035812897e-10
ENSG00000158079,PTPDC1,PTPDC1,protein_coding,309.333914627094,0.8950714610401049,0.13794362825701015,8.513134205892251e-12,1.9689564381237624e-10
ENSG00000124249,KCNK15,KCNK15,protein_coding,97.2025060204114,-1.4008223486105578,0.21776810460763193,8.541740217740358e-12,1.9723654684600462e-10
ENSG00000163931,TKT,TKT,protein_coding,5069.399430019217,-0.6682731557435517,0.10187420953505319,8.86801375914197e-12,2.0443861865483858e-10
ENSG00000111801,BTN3A3,BTN3A3,protein_coding,772.317515139794,-0.74709239034718,0.11449393597501167,8.888661522408723e-12,2.0458304448987324e-10
ENSG00000176928,GCNT4,GCNT4,protein_coding,260.57009052582555,1.618968947197347,0.25743880475351055,8.967543399807623e-12,2.0606516529703333e-10
ENSG00000174804,FZD4,FZD4,protein_coding,1303.7964834687848,0.7511441162654277,0.11518134698974937,9.003866680245414e-12,2.0656612848356576e-10
ENSG00000064666,CNN2,CNN2,protein_coding,8477.207725564149,0.7264921640751516,0.11294323466820826,9.27535889792556e-12,2.1245202087615648e-10
ENSG00000131979,GCH1,GCH1,protein_coding,85.25218934584396,1.522671760179152,0.2380348308940159,9.302758754393706e-12,2.1273704264066895e-10
ENSG00000168234,TTC39C,TTC39C,protein_coding,593.4023125017846,0.7324147074067758,0.11231113230250174,9.79123466159372e-12,2.2354818912762288e-10
ENSG00000144810,COL8A1,COL8A1,protein_coding,3442.593807042004,0.9816066456345369,0.15311381513282737,1.0001716339529021e-11,2.2798784168823846e-10
ENSG00000111371,SLC38A1,SLC38A1,protein_coding,2475.0270527877265,0.7661067231994699,0.11804882789446319,1.002609502977276e-11,2.2817788112558038e-10
ENSG00000150687,PRSS23,PRSS23,protein_coding,7194.526855339041,-0.7042242376926292,0.10833839467217328,1.0054827453779736e-11,2.2846623914147437e-10
ENSG00000133818,RRAS2,RRAS2,protein_coding,2969.1559164484715,0.601995920567413,0.09179546261304462,1.0620905982574323e-11,2.4094380653291414e-10
ENSG00000102524,TNFSF13B,TNFSF13B,protein_coding,64.431619032317,-1.6465547087358747,0.25768964945918765,1.0998340116690127e-11,2.4910890098694325e-10
ENSG00000171492,LRRC8D,LRRC8D,protein_coding,459.73975621660713,-0.7487137651460011,0.11535036827589466,1.1496690417929763e-11,2.5998239189925747e-10
ENSG00000197860,SGTB,SGTB,protein_coding,526.0403712278804,0.7584936310052106,0.1171896531745392,1.1815721228201774e-11,2.667727281745112e-10
ENSG00000007866,TEAD3,TEAD3,protein_coding,1624.6612258138211,0.5682931782594886,0.08667124613961545,1.1870162902214132e-11,2.671537929131231e-10
ENSG00000091317,CMTM6,CMTM6,protein_coding,1933.6671284212302,0.597129540150933,0.09120418163089505,1.1854923299948592e-11,2.671537929131231e-10
ENSG00000134247,PTGFRN,PTGFRN,protein_coding,1280.282544071345,-0.7682616509261544,0.1189702891910995,1.232510797154947e-11,2.769547168836014e-10
ENSG00000158555,GDPD5,GDPD5,protein_coding,633.3632524024165,0.8113444331871494,0.12568609487117108,1.2436196940168767e-11,2.790101975977296e-10
ENSG00000112658,SRF,SRF,protein_coding,1309.6602190630567,0.878770726255286,0.13696246580959004,1.2615067841978823e-11,2.825775196603256e-10
ENSG00000158747,NBL1,NBL1,protein_coding,1698.537499261869,0.8175837229887422,0.1275113200332746,1.3866777972007986e-11,3.10127436908556e-10
ENSG00000138944,KIAA1644,KIAA1644,protein_coding,244.05431558617144,-1.525611019131676,0.24526537788478542,1.4213933040335777e-11,3.1739243887870657e-10
ENSG00000129467,ADCY4,ADCY4,protein_coding,106.34035950947107,-1.6024327951375588,0.25528550747174866,1.4550805694684481e-11,3.2440542351284027e-10
ENSG00000102984,ZNF821,ZNF821,protein_coding,90.83341144331553,-1.3533921767460895,0.21285405678444017,1.4802114724086917e-11,3.294918307283448e-10
ENSG00000143196,DPT,DPT,protein_coding,1716.6346795762088,1.0001926064268243,0.15750204190474726,1.4955356788052547e-11,3.3238280461446784e-10
ENSG00000196850,PPTC7,PPTC7,protein_coding,522.165383035676,1.1138699057125148,0.1761958267986492,1.5122184279481397e-11,3.355662233874312e-10
ENSG00000184304,PRKD1,PRKD1,protein_coding,779.9379870216371,0.687049230835206,0.10621489153356742,1.575168555824464e-11,3.489906158574327e-10
ENSG00000109189,USP46,USP46,protein_coding,649.2707526585364,0.6917439590196256,0.10696508596518287,1.604555478884217e-11,3.54948633462661e-10
ENSG00000121858,TNFSF10,TNFSF10,protein_coding,248.70236775435558,-1.0017133466026698,0.15718391141860824,1.632305439561491e-11,3.6052659273792926e-10
ENSG00000106948,AKNA,AKNA,protein_coding,524.8934439254272,-0.748288822024875,0.11632928230444584,1.663266964003626e-11,3.667954929610477e-10
ENSG00000189320,FAM180A,FAM180A,protein_coding,1571.8887464970794,0.7227840789137795,0.11286458564566833,1.6808122701310965e-11,3.700909246183392e-10
ENSG00000144730,IL17RD,IL17RD,protein_coding,817.5108863418379,-0.7448966355980526,0.11604904765727787,1.688796592572649e-11,3.7127423079989743e-10
ENSG00000184898,RBM43,RBM43,protein_coding,754.3581351675381,-0.6889520975287675,0.1071615741651749,1.872361211257721e-11,4.109948436563244e-10
ENSG00000117868,ESYT2,ESYT2,protein_coding,5014.0965595207,0.5255500440174548,0.08067815109805943,1.908786721344756e-11,4.1834487402785534e-10
ENSG00000161813,LARP4,LARP4,protein_coding,1032.293161127567,0.7550511392678623,0.117903713539605,1.940323252845033e-11,4.246024299764269e-10
ENSG00000172349,IL16,IL16,protein_coding,675.8404437842228,0.9265119793375253,0.1463098395339271,2.0005201133401304e-11,4.3710288928033815e-10
ENSG00000092969,TGFB2,TGFB2,protein_coding,201.69587951000358,-1.4499355008231447,0.2329547767741227,2.01398547471233e-11,4.393197442287901e-10
ENSG00000135679,MDM2,MDM2,protein_coding,2130.509405166794,-0.5784494726465362,0.08910506088336953,2.01684331398622e-11,4.393197442287901e-10
ENSG00000164933,SLC25A32,SLC25A32,protein_coding,464.01272663364654,0.8148255750297633,0.1277883786249564,2.042184090077747e-11,4.441594265636984e-10
ENSG00000123213,NLN,NLN,protein_coding,520.8852850790697,0.7699027165591491,0.12033150986340407,2.0500519344895502e-11,4.4518990406380704e-10
ENSG00000150593,PDCD4,PDCD4,protein_coding,2244.316006834302,-0.5971021365454205,0.09224408102942604,2.067518080860212e-11,4.482984326548118e-10
ENSG00000081320,STK17B,STK17B,protein_coding,1495.7010871543796,1.0195173475571377,0.16219252334692402,2.1770979518157486e-11,4.713400497203533e-10
ENSG00000072210,ALDH3A2,ALDH3A2,protein_coding,943.7450660260824,-0.9504327465991944,0.1509862886197701,2.34762536988378e-11,5.074866757025362e-10
ENSG00000188215,DCUN1D3,DCUN1D3,protein_coding,564.4710322042375,0.7142165869657623,0.11166214729842963,2.3657650850789407e-11,5.106319054652937e-10
ENSG00000003096,KLHL13,KLHL13,protein_coding,379.873372214941,-0.9144282343749999,0.14477024093004442,2.5573032022229685e-11,5.511375870972652e-10
ENSG00000143786,CNIH3,CNIH3,protein_coding,78.21115124063907,-1.4635072796134192,0.23370450725778621,2.5970257244947145e-11,5.588516475826448e-10
ENSG00000175741,RWDD4P2,RWDD4P2,pseudogene,220.6404826498015,1.080145336121623,0.17180466776441505,2.6040549721895053e-11,5.595177934202949e-10
ENSG00000167106,FAM102A,FAM102A,protein_coding,928.5262856885104,-0.9287520435727373,0.14775837010716977,2.6475035069858584e-11,5.679953225243868e-10
ENSG00000149577,SIDT2,SIDT2,protein_coding,1343.926381184928,0.7122652859089186,0.11209595065591697,2.8232286726080673e-11,6.047832023972462e-10
ENSG00000165633,VSTM4,VSTM4,protein_coding,2180.059638076971,0.5993967614699808,0.09358141772846136,2.8647368112545398e-11,6.127521263651815e-10
ENSG00000159674,SPON2,SPON2,protein_coding,8701.007896932058,-0.9630059405724264,0.1543707920047434,2.8698653910326277e-11,6.129274072379595e-10
ENSG00000116133,DHCR24,DHCR24,protein_coding,4842.111513141937,0.8777067969163467,0.13965305365295247,2.949405233562898e-11,6.289706153253172e-10
ENSG00000161682,FAM171A2,FAM171A2,protein_coding,301.48105117313554,-0.9344863786035424,0.14854507820154145,2.9577576310890934e-11,6.298075530630429e-10
ENSG00000110090,CPT1A,CPT1A,protein_coding,2280.517565483168,0.7006202069643566,0.11021605999355785,2.9733392316257505e-11,6.321790318482014e-10
ENSG00000182809,CRIP2,CRIP2,protein_coding,814.1570758527479,0.6287423403812509,0.09843388448494907,3.0686434879974183e-11,6.514684324369445e-10
ENSG00000166341,DCHS1,DCHS1,protein_coding,1756.2149422099983,-0.6715319786281986,0.10569848231087159,3.2656421944408683e-11,6.922577432746186e-10
ENSG00000213853,EMP2,EMP2,protein_coding,1040.9242491589996,0.6851851755313414,0.10791342112529333,3.43596703669864e-11,7.272796894345456e-10
ENSG00000198189,HSD17B11,HSD17B11,protein_coding,1218.9819178012096,0.7355166377678702,0.1164746829893346,3.531250462040096e-11,7.463373933441058e-10
ENSG00000267669,RP11-824M15.3,RP11-824M15.3,pseudogene,85.86791653060051,1.399703979616824,0.2252226839702342,3.541888894103944e-11,7.474751873847849e-10
ENSG00000143869,GDF7,GDF7,protein_coding,99.27488674379254,1.7751214727131133,0.29105644788824775,3.595812741120445e-11,7.577309693288475e-10
ENSG00000104936,DMPK,DMPK,protein_coding,1261.7448896083613,0.7758647418451025,0.12336279406025595,3.939786215964772e-11,8.289869694657237e-10
ENSG00000158301,GPRASP2,GPRASP2,protein_coding,322.86248243640784,-0.83660958719462,0.13330083632835446,4.092996985924407e-11,8.599525720500556e-10
ENSG00000102996,MMP15,MMP15,protein_coding,165.7055994571235,1.1988906918218292,0.1941728496272107,4.2349282304136404e-11,8.884604594307319e-10
ENSG00000131459,GFPT2,GFPT2,protein_coding,1024.8560744462452,1.1646427146354676,0.1905578827168384,4.5553140780483285e-11,9.54267856349918e-10
ENSG00000117143,UAP1,UAP1,protein_coding,1605.1583402389656,0.6189778237365302,0.09786124179267484,4.695527051706534e-11,9.821937762275551e-10
ENSG00000155893,ACPL2,ACPL2,protein_coding,346.4581753398414,-0.8355200305391752,0.13338374758734875,4.736219661179011e-11,9.892509318738657e-10
ENSG00000152377,SPOCK1,SPOCK1,protein_coding,6556.756301120845,0.8454296614845812,0.13609987592649708,4.755671405177067e-11,9.918573323642024e-10
ENSG00000136859,ANGPTL2,ANGPTL2,protein_coding,6453.245056662309,-0.8539835665768106,0.13733124203089286,4.803667587021933e-11,1.0004006992357244e-9
ENSG00000064393,HIPK2,HIPK2,protein_coding,2615.654960732149,0.5596815561231316,0.08824502989761841,4.927487291798606e-11,1.0246868309728565e-9
ENSG00000064309,CDON,CDON,protein_coding,350.63760408452123,-1.5236639718015008,0.25423273595509205,4.9578965687301723e-11,1.0295054130455178e-9
ENSG00000185112,FAM43A,FAM43A,protein_coding,707.6534886115944,1.0796468105864856,0.1760599102344372,5.089492864476771e-11,1.055290765369061e-9
ENSG00000142327,RNPEPL1,RNPEPL1,protein_coding,963.8485976527597,0.5775075416548537,0.09117646643827533,5.1148792944207915e-11,1.0590108163586802e-9
ENSG00000109686,SH3D19,SH3D19,protein_coding,5955.083144237857,0.6928387344308797,0.1106155235718791,5.1507017388742623e-11,1.0648776385719113e-9
ENSG00000101290,CDS2,CDS2,protein_coding,2096.0480341933207,0.7037056716084729,0.11265817540883058,5.314326917154317e-11,1.0971115539855297e-9
ENSG00000264885,RP11-815I9.4,RP11-815I9.4,sense_intronic,336.0217320622657,0.9265065245752516,0.1495227855501661,5.4248879475966276e-11,1.1183131328494845e-9
ENSG00000170365,SMAD1,SMAD1,protein_coding,318.69794093396206,-0.860061269986959,0.1385443980760166,5.661169674904732e-11,1.1653325246866122e-9
ENSG00000160446,ZDHHC12,ZDHHC12,protein_coding,281.26693934875897,0.8406986026779432,0.13509110981298977,5.778279738541206e-11,1.1877203901880076e-9
ENSG00000132646,PCNA,PCNA,protein_coding,894.5493351601957,-0.6400023228175103,0.10186687439257974,5.803429463076756e-11,1.191168552421411e-9
ENSG00000196562,SULF2,SULF2,protein_coding,2285.5802871170836,-0.8079971769771852,0.13032208632178288,5.866063468002315e-11,1.2022894347098691e-9
ENSG00000196639,HRH1,HRH1,protein_coding,688.5592936285226,-0.6760696201255612,0.10829407789636199,5.884418676538168e-11,1.2043161331666029e-9
ENSG00000135723,FHOD1,FHOD1,protein_coding,342.0565586508632,-0.8134117882262055,0.1302024784895803,6.199121827205827e-11,1.2669009895140185e-9
ENSG00000125503,PPP1R12C,PPP1R12C,protein_coding,2603.927432039546,0.6253090458766364,0.09980593582616984,6.486384966783288e-11,1.323706452905674e-9
ENSG00000124104,SNX21,SNX21,protein_coding,855.5158404707219,-0.7726992581435124,0.12461200228396097,6.559521271141304e-11,1.3367139048812882e-9
ENSG00000272168,CASC15,CASC15,lincRNA,89.58485377766561,-1.6852225513696235,0.27905718508279886,6.577411045276642e-11,1.3384419843778965e-9
ENSG00000137801,THBS1,THBS1,protein_coding,90738.6610505794,1.7878056769381507,0.2995957351875207,7.38608778294573e-11,1.5008530374945722e-9
ENSG00000078053,AMPH,AMPH,protein_coding,359.59131724166843,1.089045243590623,0.1791384823737976,7.596344105194123e-11,1.5413751576644967e-9
ENSG00000178425,NT5DC1,NT5DC1,protein_coding,458.29850725169376,-0.708998338249087,0.11418451530710554,7.729844991316801e-11,1.5662295606337634e-9
ENSG00000090376,IRAK3,IRAK3,protein_coding,585.2801544154079,0.9762418670145153,0.16008626942253307,8.279494997321784e-11,1.6752138953329312e-9
ENSG00000181192,DHTKD1,DHTKD1,protein_coding,584.345024998182,0.7064194232733072,0.11404675324371868,8.428239153823786e-11,1.702887410852124e-9
